,0
15265,8587139
15266,8587140
15267,8582161
15268,8587174
15269,8587173
15270,8587178
15271,8587172
15272,8582162
15273,8587215
15274,8587216
15275,8587144
15276,8583792
15277,8583839
15278,8587190
15279,8582165
15280,8582456
15281,8582166
15282,8587166
15283,8578798
15284,8578799
15285,8578800
15286,8578801
15287,8578802
15288,8578803
15289,8578804
15290,8578805
15291,8578806
15292,8578807
15293,8557104
15294,8557103
15295,8557102
15296,8578595
15297,8578609
15298,8506850
15299,8578608
15300,8578607
15301,8506852
15302,8506851
15303,8578605
15304,8578604
15305,8506678
15306,8595946
15307,8589928
15308,8578597
15309,8578596
15310,8506105:0:5
15311,8506190:0:2
15312,8506185
15313,8506184
15314,8506183:0:1
15315,8506168:0:1
15316,8506182:0:1
15317,8506188:0:1
15318,8506181:0:1
15319,8506105:0:15
15320,8506183:0:2
15321,8506105:0:4
15322,8506105:0:14
15323,8506193
15324,8506194:0:2
15325,8506195
15326,8506196
15327,8506197
15328,8506198:0:1
15329,8506131:0:2
15330,8014586:0:3
15331,8506198:0:2
15332,8506131:0:3
15333,8506131:0:2A
15334,8506131:0:1B
15335,8506194:0:1
15336,8506128:0:3
15337,8506131:0:1
15338,8506131:0:3A
15339,8506206:0:11
15340,8506178
15341,8506170
15342,8506177
15343,8506176
15344,8506169
15345,8506175
15346,8506174
15347,8506173
15348,8506172
15349,8506179
15350,8506171
15351,8506100:0:11
15352,8506206:0:12
15353,8582453
15354,8581524
15355,8582455
15356,8506744
15357,8594755
15358,8594764
15359,8583339
15360,8583326
15361,8573305
15362,8582494
15363,8578813
15364,8573303
15365,8506872
15366,8573375
15367,8594734
15368,8594770
15369,8594766
15370,8594749
15371,8583338
15372,8583331
15373,8583329
15374,8594756
15375,8578809
15376,8594762
15377,8506743
15378,8574242
15379,8574243
15380,8506708
15381,8506650
15382,8574244
15383,8506694
15384,8574245
15385,8506256
15386,8574246
15387,8506255
15388,8574251:0:A
15389,8503003:0:3
15390,8506000:0:6
15391,8506016:0:4
15392,8506217:0:1
15393,8506016:0:3
15394,8503003:0:2
15395,8506108:0:1
15396,8506107:0:1
15397,8506106:0:3
15398,8506017:0:2
15399,8506018:0:2
15400,8506019:0:3
15401,8506101:0:2
15402,8506102:0:2
15403,8506103:0:2
15404,8506104:0:2
15405,8506106:0:22
15406,8506107:0:2
15407,8506108:0:2
15408,8506104:0:3
15409,8506103:0:3
15410,8506102:0:1
15411,8506101:0:3
15412,8506019:0:2
15413,8506018:0:3
15414,8506017:0:3
15415,8506000:0:9
15416,8506000:0:7
15417,8506121:0:2
15418,8506000
15419,8506217:0:3
15420,8506216:0:1
15421,8506215:0:3
15422,8506214:0:1
15423,8506213
15424,8506212
15425,8506211:0:2
15426,8506302:0:3A
15427,8506309:0:1
15428,8516270:0:1
15429,8506308
15430,8516271:0:1
15431,8506307:0:2
15432,8506306:0:2
15433,8506311:0:3
15434,8506311
15435,8506307:0:1
15436,8506105
15437,8578603
15438,8506690
15439,8578601
15440,8578600
15441,8578599
15442,8573527
15443,8578627
15444,8578626
15445,8578625
15446,8587256
15447,8587412
15448,8588978
15449,8578621
15450,8578620
15451,8578619
15452,8578618
15453,8588625
15454,8578617
15455,8578631
15456,8578632
15457,8595459
15458,8578629
15459,8578630
15460,8578624
15461,8578623
15462,8503016:0:4
15463,8506000:0:8
15464,8503425
15465,8503426:0:1
15466,8503427
15467,8506148:0:1
15468,8503428
15469,8503429:0:1
15470,8506025
15471,8506139:0:3
15472,8506138
15473,8506137
15474,8506136
15475,8506135:0:1
15476,8506134:0:1
15477,8506133
15478,8506118:0:1
15479,8506132
15480,8506135:0:2
15481,8506139:0:2
15482,8506122:0:1
15483,8506123:0:1
15484,8506124
15485,8506125:0:1
15486,8588122:0:1
15487,8506143:0:1
15488,8506126
15489,8506127:0:1
15490,8506119:0:1
15491,8506128:0:1
15492,8506131:0:3B
15493,8503424
15494,8506125:0:2
15495,8506131:0:2B
15496,8506121
15497,8506398
15498,8506869
15499,8573300
15500,8573323
15501,8573375:0:N
15502,8506953
15503,8506590
15504,8506887
15505,8506858
15506,8582718
15507,8581409
15508,8506689
15509,8582454
15510,8583227
15511,8582457
15512,8573319
15513,8506867
15514,8573318
15515,8573317
15516,8573316
15517,8573315
15518,8506955
15519,8573314
15520,8573313
15521,8506901
15522,8573312
15523,8573375:0:G
15524,8573375:0:D
15525,8573321
15526,8573322
15527,8506900
15528,8580240
15529,8506948
15530,8573324
15531,8573325
15532,8506967
15533,8506966
15534,8573326
15535,8506760
15536,8506963
15537,8580247
15538,8506888
15539,8573328
15540,8506954
15541,8573203
15542,8573330
15543,8573331
15544,8573332
15545,8506975
15546,8573333
15547,8582826
15548,8573334
15549,8581946
15550,8583737
15551,8506632
15552,8506902
15553,8506719
15554,8573266
15555,8506720
15556,8506758
15557,8573375:0:E
15558,8573375:0:F
15559,8506628
15560,8573301
15561,8573302
15562,8573284
15563,8506957
15564,8573285
15565,8506706
15566,8581973
15567,8506627
15568,8573336
15569,8506857
15570,8506882
15571,8506592
15572,8506881
15573,8573337
15574,8573338
15575,8506718
15576,8506863
15577,8506626
15578,8579758
15579,8506591
15580,8573340
15581,8581758
15582,8573341
15583,8581972
15584,8581406
15585,8583690
15586,8573342
15587,8573343
15588,8573344
15589,8506871
15590,8506969
15591,8506595
15592,8582160
15593,8506688
15594,8583226
15595,8573345
15596,8506979
15597,8506885
15598,8573346
15599,8582011
15600,8573356
15601,8579925
15602,8573357
15603,8506978
15604,8573358
15605,8506597
15606,8506977
15607,8583557
15608,8573348
15609,8506594
15610,8581971
15611,8506593
15612,8573349
15613,8573350
15614,8506984
15615,8580251
15616,8506707
15617,8506986
15618,8573352
15619,8506985
15620,8573353
15621,8573354
15622,8573355
15623,8581970
15624,8581969
15625,8581947
15626,8581945
15627,8506732
15628,8573359
15629,8573360
15630,8503688
15631,8573361
15632,8506866
15633,8506865
15634,8506859
15635,8506853
15636,8573362
15637,8573363
15638,8576958
15639,8576957
15640,8576933
15641,8581974
15642,8582196
15643,8582010
15644,8578819
15645,8578818
15646,8578817
15647,8581410
15648,8578816
15649,8581523
15650,8573375:0:K
15651,8578089
15652,8579932
15653,8578082
15654,8578815
15655,8573375:0:M
15656,8573364
15657,8506870
15658,8583337
15659,8506856
15660,8506855
15661,8573366
15662,8581614
15663,8581616
15664,8581615
15665,8581617
15666,8573628
15667,8573627
15668,8573626
15669,8573624
15670,8573623
15671,8580249
15672,8506679
15673,8573622
15674,8573625
15675,8573375:0:L
15676,8580967
15677,8581297
15678,8506964
15679,8506949
15680,8506886
15681,8573367
15682,8506959
15683,8573368
15684,8573369
15685,8506971
15686,8506864
15687,8573370
15688,8506854
15689,8583488
15690,8580601
15691,8506551
15692,8573371
15693,8573372
15694,8573373
15695,8579838
15696,8573488
15697,8581850
15698,8580969
15699,8580970
15700,8573491
15701,8573490
15702,8573489
15703,8594891
15704,8594892
15705,8594893
15706,8594895
15707,8594896
15708,8580246
15709,8573404:0:B
15710,8581698
15711,8581885
15712,8573376
15713,8573404:0:A
15714,8594897
15715,8595085
15716,8594898
15717,8595616
15718,8594899
15719,8594900
15720,8594894
15721,8581886
15722,8581996
15723,8581717:0:A
15724,8594913
15725,8594907
15726,8594906
15727,8594911
15728,8594905
15729,8580245
15730,8594912
15731,8573390
15732,8573391
15733,8594909
15734,8594914
15735,8581809
15736,8594901
15737,8594902
15738,8594903
15739,8594904
15740,8594908
15741,8594910
15742,8595084
15743,8581717:0:B
15744,8594585
15745,8594582
15746,8594584
15747,8594583
15748,8573377
15749,8573401
15750,8581690
15751,8573402
15752,8573403
15753,8581697
15754,8594917
15755,8594915
15756,8594916
15757,8581717
15758,8573407
15759,8573406
15760,8573405
15761,8581692
15762,8595614
15763,8582498
15764,8573378
15765,8581693
15766,8573379
15767,8582495
15768,8594586
15769,8581694
15770,8581707
15771,8581708
15772,8581695
15773,8581696
15774,8573404
15775,8573408
15776,8573409
15777,8573410
15778,8573411
15779,8581718
15780,8573415
15781,8573426
15782,8573427
15783,8581846
15784,8506568
15785,8581810
15786,8506566
15787,8506564
15788,8506567
15789,8573384
15790,8506565
15791,8573385
15792,8573386
15793,8582808
15794,8573286:0:B
15795,8573394
15796,8506559
15797,8573395
15798,8506557
15799,8506554
15800,8506556
15801,8573396
15802,8573397
15803,8573398
15804,8506562
15805,8573399
15806,8506560
15807,8506561
15808,8581619
15809,8582806
15810,8573400
15811,8573392
15812,8573431
15813,8573432
15814,8573430
15815,8573429
15816,8573428
15817,8581706
15818,8581675
15819,8581705
15820,8581683
15821,8581704
15822,8573376:0:B
15823,8573412
15824,8506772
15825,8581678
15826,8581676
15827,8581677
15828,8573376:0:C
15829,8581680
15830,8581681
15831,8581682
15832,8581684
15833,8581702
15834,8581703
15835,8582173
15836,8578137
15837,8582174
15838,8582175
15839,8573422
15840,8506613
15841,8506610
15842,8582176
15843,8582177
15844,8582178
15845,8582179
15846,8506612
15847,8581620
15848,8506571
15849,8506569
15850,8582226
15851,8506573
15852,8573287
15853,8581851
15854,8582006
15855,8580250
15856,8573286:0:A
15857,8577386
15858,8587506
15859,8577385
15860,8577384
15861,8577383
15862,8577380
15863,8587927
15864,8577379
15865,8505893
15866,8577378
15867,8588569
15868,8573116
15869,8587401
15870,8577376
15871,8577375
15872,8577374
15873,8577373
15874,8577372
15875,8577371
15876,8587505
15877,8588198
15878,8577387
15879,8577388
15880,8577389
15881,8505664
15882,8577390
15883,8588653
15884,8577391
15885,8588654
15886,8505667
15887,8587425
15888,8505121
15889,8587426
15890,8587427
15891,8587428
15892,8505122
15893,8587429
15894,8587430
15895,8589212
15896,8587431
15897,8591899
15898,8591900
15899,8577370
15900,8591901
15901,8577369
15902,8577381
15903,8577382
15904,8573087
15905,8588567
15906,8573088
15907,8588652
15908,8588583
15909,8577393
15910,8577394
15911,8593515
15912,8593514
15913,8505668
15914,8505113:0:4
15915,8505119:0:3
15916,8505658
15917,8505659
15918,8573118
15919,8587599
15920,8505890
15921,8573117
15922,8577395
15923,8587775
15924,8573089
15925,8587291
15926,8588124
15927,8595392
15928,8582061
15929,8573092
15930,8505780
15931,8581321
15932,8573101
15933,8573102
15934,8573103
15935,8573104
15936,8573105
15937,8508864
15938,8505657
15939,8573093
15940,8573094
15941,8505918
15942,8573098
15943,8573099
15944,8573100
15945,8505667:0:B
15946,8573086
15947,8505778
15948,8505915
15949,8505916
15950,8505896
15951,8505667:0:A
15952,8577375:0:B
15953,8573116:0:D
15954,8505660
15955,8573119
15956,8505661
15957,8573120
15958,8573121
15959,8505772
15960,8573122
15961,8581319
15962,8573123
15963,8573124
15964,8505774
15965,8573125
15966,8583352
15967,8583353
15968,8505775
15969,8583354
15970,8583355
15971,8573126
15972,8573127
15973,8505752
15974,8505975
15975,8573128
15976,8505880
15977,8505776
15978,8505996
15979,8505997
15980,8505739
15981,8505740
15982,8505741
15983,8573129
15984,8505699
15985,8573116:0:C
15986,8577375:0:A
15987,8505779
15988,8573112
15989,8580792
15990,8573111
15991,8573110
15992,8573109
15993,8583365
15994,8573108
15995,8573107
15996,8594471
15997,8595940
15998,8595941
15999,8594472
16000,8594469
16001,8595942
16002,8594473
16003,8595943
16004,8594477
16005,8595235
16006,8595944
16007,8594476
16008,8595945
16009,8595236
16010,8594475
16011,8594474
16012,8588506
16013,8588505
16014,8595357
16015,8587650
16016,8573146
16017,8573147
16018,8505760
16019,8508982
16020,8505549
16021,8505759
16022,8505899
16023,8505754
16024,8580044
16025,8518452:0:1
16026,8501118:0:1
16027,8501117:0:4
16028,8501116:0:2
16029,8501115:0:1
16030,8501114:0:1
16031,8501113:0:1
16032,8501112:0:2
16033,8501111:0:2
16034,8501110:0:2
16035,8504201:0:1
16036,8501120:0:9
16037,8501120:0:6
16038,8501110:0:1
16039,8501111:0:1
16040,8501112:0:3
16041,8501113:0:2
16042,8501114:0:2
16043,8501115:0:2
16044,8501116:0:1
16045,8501117:0:3
16046,8501118:0:4
16047,8518452:0:3
16048,8570600
16049,8570601
16050,8595963
16051,8587746
16052,8591834
16053,8591823
16054,8591822
16055,8591820
16056,8570585
16057,8570584
16058,8570583
16059,8570582
16060,8579185
16061,8570581
16062,8557105
16063,8580445
16064,8570588
16065,8570589
16066,8570590
16067,8570591
16068,8582056
16069,8570593
16070,8593769
16071,8593768
16072,8593766
16073,8581046
16074,8593764
16075,8593770
16076,8593771
16077,8581050
16078,8593765
16079,8581048
16080,8581047
16081,8593763
16082,8581049
16083,8570616
16084,8504663
16085,8570602
16086,8570603
16087,8504660
16088,8570604
16089,8504661
16090,8583404
16091,8583765
16092,8570605
16093,8501759
16094,8570606
16095,8582430
16096,8580398
16097,8579114
16098,8579126
16099,8579127
16100,8579128
16101,8579129
16102,8579130
16103,8579131
16104,8501557
16105,8501558
16106,8504689
16107,8504688
16108,8504687
16109,8579132
16110,8570607
16111,8570615
16112,8570613
16113,8501777
16114,8570612
16115,8570611
16116,8570610
16117,8570609
16118,8570608
16119,8501026:0:4
16120,8501030:0:1
16121,8582114
16122,8579970
16123,8582712
16124,8570638
16125,8570637
16126,8582007
16127,8580767
16128,8579972
16129,8580410
16130,8579061
16131,8582710
16132,8579033
16133,8579973
16134,8579049
16135,8575219
16136,8570646
16137,8570647
16138,8570648
16139,8504691
16140,8570649
16141,8501778
16142,8570639
16143,8580669
16144,8570640
16145,8570641
16146,8570642
16147,8570643
16148,8570644
16149,8580900
16150,8570645
16151,8501096
16152,8501095
16153,8501085
16154,8501094
16155,8501083
16156,8501082
16157,8501093
16158,8501092
16159,8501080
16160,8501091
16161,8501081
16162,8501090
16163,8501054
16164,8501037:0:5
16165,8501099
16166,8501098
16167,8501097
16168,8501089
16169,8501088
16170,8501087
16171,8501084
16172,8501711
16173,8501708
16174,8587098
16175,8579125
16176,8501706
16177,8501705
16178,8501704
16179,8501707
16180,8595098
16181,8570629
16182,8570630
16183,8595100
16184,8595101
16185,8501330
16186,8570631
16187,8595102
16188,8595103
16189,8595104
16190,8595105
16191,8595106
16192,8595107
16193,8501974
16194,8595108
16195,8595109
16196,8595110
16197,8557099
16198,8570628
16199,8570627
16200,8570626
16201,8501975
16202,8501766
16203,8570636
16204,8570635
16205,8570634
16206,8570633
16207,8570632
16208,8501792
16209,8501346
16210,8573653
16211,8570620
16212,8501758
16213,8570621
16214,8570622
16215,8570623
16216,8570624
16217,8570618
16218,8570619
16219,8501348
16220,8501347
16221,8501349
16222,8501343
16223,8501345
16224,8501701
16225,8501763
16226,8501700
16227,8501344
16228,8501799
16229,8501702
16230,8570669
16231,8570668
16232,8580651
16233,8570667
16234,8570666
16235,8581558
16236,8570650
16237,8570664
16238,8579685
16239,8501103:0:5
16240,8501104:0:2
16241,8501105:0:1
16242,8501106:0:2
16243,8501107:0:1
16244,8501108:0:2
16245,8501120:0:3
16246,8501121:0:2
16247,8501122:0:2
16248,8501123:0:2
16249,8501124:0:1
16250,8501125:0:1
16251,8501126:0:1
16252,8501127:0:1
16253,8501200:0:2
16254,8501201:0:2
16255,8501202:0:2
16256,8501203:0:2
16257,8501300:0:3
16258,8501301:0:2
16259,8501302:0:1
16260,8501303:0:3
16261,8501103:0:1
16262,8501303:0:2
16263,8501304:0:1
16264,8501400:0:1
16265,8501402:0:1
16266,8501403:0:4
16267,8501302:0:2
16268,8501301:0:1
16269,8501300:0:1
16270,8501203:0:1
16271,8501202:0:1
16272,8501201:0:1
16273,8501200:0:1
16274,8501127:0:2
16275,8501126:0:2
16276,8501125:0:2
16277,8501124:0:2
16278,8501123:0:1
16279,8501122:0:1
16280,8501121:0:1
16281,8501108:0:1
16282,8501107:0:2
16283,8501106:0:1
16284,8501105:0:2
16285,8501104:0:1
16286,8501103:0:3
16287,8501103
16288,8501402:0:2
16289,8501400:0:2
16290,8501304:0:2
16291,8501303:0:1
16292,8593992
16293,8593982
16294,8588746
16295,8579174
16296,8594002
16297,8593993
16298,8593985
16299,8593991
16300,8593956
16301,8593951
16302,8593963
16303,8593976
16304,8593972
16305,8593955
16306,8593964
16307,8593919
16308,8593915
16309,8593917
16310,8594160
16311,8579196
16312,8593918
16313,8593943
16314,8593925
16315,8593928
16316,8593926
16317,8593935
16318,8593924
16319,8593923
16320,8593946
16321,8593947
16322,8593948
16323,8594005
16324,8594007
16325,8594006
16326,8594008
16327,8593777
16328,8593778
16329,8593967
16330,8594004
16331,8593987
16332,8593981
16333,8594003
16334,8594000
16335,8593983
16336,8595120
16337,8595118
16338,8595119
16339,8593984
16340,8593997
16341,8593995
16342,8593998
16343,8594641
16344,8594640
16345,8593996
16346,8593979
16347,8593989
16348,8593988
16349,8593990
16350,8593994
16351,8593999
16352,8593950
16353,8593949
16354,8593974
16355,8593966
16356,8593971
16357,8593953
16358,8593968
16359,8593977
16360,8593957
16361,8593958
16362,8593954
16363,8595960
16364,8593960
16365,8593973
16366,8593952
16367,8593975
16368,8593969
16369,8593965
16370,8593961
16371,8593962
16372,8593970
16373,8593914
16374,8579203
16375,8579204
16376,8595970
16377,8593913
16378,8593908
16379,8593907
16380,8593910
16381,8593911
16382,8593909
16383,8593905
16384,8593906
16385,8579213
16386,8593959
16387,8595959
16388,8579205
16389,8595971
16390,8579206
16391,8579207
16392,8579208
16393,8579209
16394,8579210
16395,8579211
16396,8595958
16397,8595177
16398,8595178
16399,8595179
16400,8595180
16401,8595181
16402,8595182
16403,8595183
16404,8595184
16405,8595185
16406,8595186
16407,8595187
16408,8579149
16409,8579160
16410,8504967
16411,8579159
16412,8579150
16413,8579151
16414,8579152
16415,8579153
16416,8579154
16417,8579155
16418,8593912
16419,8579157
16420,8579158
16421,8504964
16422,8579162
16423,8504963
16424,8579165
16425,8579166
16426,8579168
16427,8579169
16428,8579170
16429,8504954
16430,8579173
16431,8579172
16432,8579164
16433,8504962
16434,8591902
16435,8579184
16436,8504956
16437,8504955
16438,8579187
16439,8579181
16440,8504728
16441,8504966
16442,8504712
16443,8504959
16444,8595969
16445,8595874
16446,8595968
16447,8595111
16448,8595112
16449,8595117
